@relation 'dataset_recsys-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R18,20-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Remove-R19,30,37,39,42,48,50,64,67,69-70,72,79-weka.filters.unsupervised.attribute.NominalToString-Cfirst-last-weka.filters.unsupervised.attribute.Remove-R19-weka.filters.unsupervised.attribute.Remove-R69-weka.filters.unsupervised.attribute.Remove-R49-weka.filters.unsupervised.attribute.Remove-R47-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R32-weka.filters.unsupervised.attribute.Remove-R80-weka.filters.unsupervised.attribute.Remove-R79-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.Remove-R88-weka.filters.unsupervised.attribute.Remove-R3-7,9-10,12,14,18-19,21-24,27,30-35,37-38,40,42,46,48-50,53,55-58,62,67,70,72-74,83,86-weka.filters.unsupervised.attribute.NumericToNominal-R5,6,7,17,18,27,42,44-weka.filters.unsupervised.attribute.Remove-R1-47,50-55,57-60'

@attribute user_count numeric
@attribute movie_count numeric
@attribute imdb_release_date_tweet_diff_minutes string

@data
56,154,22561
56,1178,153662
56,944,217024
56,1220,214144
35,73,640386
56,1376,345187
56,176,3812708
7,340,83048
22,602,224228
28,386,22569
56,54,1131369
7,551,204070
56,26,2603050
19,253,83051
56,35,2754311
34,340,83052
56,66,3721932
71,164,3792552
1,1842,314952
37,248,1826953
23,12,1322953
56,54,4748653
41,48,2189773
37,1058,415754
56,72,5808494
26,1905,133514
9,2,8923214
36,23,7955534
17,609,546735
151,15,19849935
56,39,7310415
56,10,9840555
56,41,10435216
36,50,2260397
14,1,11002580
37,59,7300340
22,340,83061
19,1178,153682
38,738,284722
24,152,93202
11,408,143603
14,348,234323
118,21,1242323
19,85,687924
1,338,15384
7,32,618804
7,10,1707449
15,1105,234329
11,25,5778269
15,67,1988250
65,33,1718970
16,340,83070
12,325,55711
5,248,1826973
20,386,22593
3,386,22593
5,66,3721953
140,2202,294814
30,340,83077
66,49,15398
48,218,217058
45,873,326499
13,45,1616679
34,386,22600
31,1178,153700
7,1842,314981
5,11,2784581
1,340,83083
10,8,?
62,51,1736264
28,46,1645487
77,20,708107
58,581,194027
80,23,718187
14,893,143628
36,1905,133548
24,62,-7631
3,7,7683468
22,47,791628
19,32,1897549
11,1842,314989
119,210,356749
52,268,385549
25,152,93229
13,1178,153710
2,83,4992110
17,1220,214190
46,253,83091
5,253,83093
28,588,274675
16,266,204116
13,1360,254517
1,152,93237
26,235,15417
8,581,194037
6,5,2482198
9,154,22619
9,1079,32699
9,184,15420
3,253,83100
95,6,6504121
15,521,617401
31,253,83102
4,31,10687322
94,256,113404
18,42,2465
4,659,274685
15,154,22625
58,18,4044605
61,256,113406
35,893,143647
51,2,2493727
101,50,19550467
16,338,15431
79,6,14477412
22,968,541035
55,140,1010476
3,347,327976
22,602,224297
6,50,1474217
43,26,4871178
1,1098,62959
242,340,83119
2,26,24288080
14,6,22181360
15,2002,355340
2,19,19515922
16,1360,254542
3,253,83123
14,22,6342803
2,256,113424
59,25,21052406
1,437,345267
59,61,590007
18,183,194068
3,95,29855129
54,1668,336630
51,2202,294870
19,184,15451
6,253,83133
11,475,425914
80,194,467614
129,201,103355
12,184,15459
52,61,5519199
52,38,3943840
10,1220,214240
40,8,22781921
28,278,405761
3,386,22662
11,893,143684
1,62,-7574
52,201,103365
27,602,224326
75,134,1192006
1,959,297768
40,3,?
19,338,15470
19,344,541070
13,64,637613
25,67,15818035
16,253,83156
16,893,143696
39,386,22680
7,288,163862
29,414,617462
39,81,677942
16,165,1212183
6,1376,345303
2,40,3147483
106,71,84604
4,184,15485
488,2,9931325
33,1,21176345
488,1,9135065
3,36,1464187
63,314,284827
290,1220,214269
6,7,2865310
1,340,83170
4,411,173951
19,253,83172
10,1220,214273
1,1220,214274
10,1842,315074
7,962,541096
1,136,12252677
7,1,?
7,54,-7540
14,26,103399
31,201,103401
287,27,4679661
287,3,8268202
37,59,446062
14,3,616043
51,147,1958124
14,1208,244526
33,34,699567
155,16,4269268
5,62,-7531
18,319,254610
18,1208,244531
37,386,22711
2,201,103411
9,511,305021
320,33,2724222
33,152,93342
51,4,15523
2,95,126465
85,1376,345345
18,386,22725
95,38,37317347
2,278,405827
14,1220,214307
28,95,486408
1,21,15529
36,288,163909
8,27,52970
40,3,1534732
4,41,4014472
31,411,173993
1,163,496493
10,105,315119
32,340,83220
80,75,123603
52,386,22744
1,1,2151066
41,338,15548
15,1178,153848
16,294,647770
96,52,35236512
22,1079,32833
51,253,83234
35,325,55878
46,71,6275240
19,165,234500
6,82,1313061
24,266,204261
24,134,798981
7,72,63084
26,30,546924
7,75,123625
7,2,?
1,253,83246
7,253,83247
27,21,7111947
7,266,204267
18,14,1768107
2,1079,32847
44,602,224427
1,75,123629
2,1376,345391
21,340,83252
85,294,647796
1,893,143801
27,165,1212283
66,872,123644
61,1178,153885
70,76,13388925
104,50,2442046
70,31,12363646
70,41,9800447
23,1079,32867
9,21,2686787
70,40,3432768
53,53,-27610
3,253,83272
44,54,1040872
4,235,15594
9,28,162534
19,34,18250314
30,33,2724296
30,129,2038797
30,27,6524458
30,23,3611278
30,11,5486220
30,104,1363500
11,256,113581
6,19,3097202
31,256,113583
22,253,83283
6,1178,153903
6,34,5052785
43,39,17380565
43,38,15556146
41,54,1040887
19,7,4165688
38,49,15611
6,359,476412
17,266,204314
6,408,143835
168,357,163997
168,142,1454238
10,893,143838
67,893,143838
3,136,12252799
13,1105,234560
35,13,13026022
17,165,234562
10,411,174083
155,88,365605
9,28,13832485
115,5,-24694
32,5,14548166
4,5,-24692
40,86,8127209
55,20,4357290
24,25,1081241
65,20,4347221
5,240,93468
8,93,43010
130,253,83333
103,62,889793
130,1208,244674
130,204,133795
22,18,990535
31,28,4508516
130,551,204356
93,340,83337
14,67,24204777
20,340,83339
2,1220,214439
4,201,103560
3,266,204361
6,338,15665
4,386,22867
4,1208,244687
96,4,26549171
1,8,7905431
102,386,22873
65,154,22877
65,386,22878
4,201,103579
40,8,7905442
30,253,83362
5,241,25765
311,386,22888
24,386,22888
3,53,-27508
5,184,15693
2,386,22894
11,1058,416077
15,1220,214477
65,57,17686000
7,235,15702
6,235,15703
6,386,22903
6,1,24315764
39,1079,32986
43,338,15706
57,18,7824827
61,241,25790
57,1,35160351
20,1079,32994
1,52,35236676
31,14,10647297
65,29,7613218
39,411,174179
13,152,113701
311,253,83401
13,15,274982
151,120,809224
9,79,19258504
13,885,267785
6,893,143947
16,256,113713
33,72,63254
13,324,447735
33,201,103635
30,415,416116
22,340,83417
30,40,19308857
47,53,2391807
47,53,4559007
47,5,7784549
47,20,6917673
119,15,15848555
27,29,7613256
53,1905,133897
5,287,197259
67,1220,214542
59,235,15763
17,266,204465
91,644,267827
40,408,143988
126,81,1030968
1,3,616311
1,3,616312
65,10,305275
9,95,5801698
103,4,9501063
42,65,720008
5,1079,33071
46,202,658093
20,411,174255
190,6,6655697
19,319,607638
16,21,639383
8,340,83485
32,325,56134
8,147,256358
85,5,64778
1,5,385960
71,26,26723505
4,1905,133966
80,72,63348
12,81,416210
5,162,247733
5,659,275094
5,1098,63355
37,76,13389175
5,380,244856
37,31,12363896
37,41,9800696
37,40,3433017
37,382,467997
128,2,826617
5,521,617818
37,199,2875738
37,26,14114878
3,163,496798
16,1,3117600
96,110,550084
133,168,468006
120,151,760389
28,27,142633
6,23,13459756
36,184,15857
6,95,5801778
6,184,15858
6,386,23061
68,54,446422
9,2,37519283
36,10,3310643
31,152,93687
58,39,12552509
14,27,142650
16,18,11635232
287,21,2170114
139,3,1404105
11,292,678345
20,382,468046
63,12,?
63,248,1827468
92,19,2099569
12,3,288114
12,26,197395
472,81,416279
12,54,-7139
6,42,2940
114,72,63420
12,11,1719487
12,55,2462530
3,266,204610
8,99,154215
37,336,940457
37,79,19258698
37,57,17686218
37,49,16103659
37,58,7696939
37,51,?
37,54,4540460
69,14,3098960
69,2,6241043
12,2,26526390
85,2,2845599
37,3,3813279
37,9,15667300
37,43,15032320
37,104,1363841
6,1905,134090
79,120,950577
9,1,8509081
7,76,13389303
13,204,134108
41,117,809471
30,325,56293
22,46,5234533
33,1668,337154
5,2,9033260
32,10,14550
1,1376,345811
4,235,15992
5,1098,63513
71,51,3863733
71,602,224854
11,204,134134
71,26,2926295
31,235,15995
71,25,3067356
19,152,113977
188,357,164378
71,28,4508858
71,319,607839
71,60,3752800
71,86,2593600
3,201,103901
7,1079,33285
9,240,93828
3,1178,154314
48,386,23215
3,408,144235
39,408,144239
19,102,8409788
55,2,?
23,1079,33310
7,386,23233
16,20,18269473
67,1,?
58,1220,214815
3,79,6817170
2,1842,315630
1,184,16056
10,159,194677
1,968,541658
36,253,83738
10,27,518619
103,7,12391498
35,27,1638959
35,386,23280
31,142,1454705
31,357,164467
77,5,21597368
31,175,217751
8,64,184632
8,386,23294
139,33,1615941
15,4,4841603
31,1905,134245
8,4,3611788
19,1360,255211
15,40,6071371
56,4,?
60,621,366093
152,237,436594
15,408,144336
1,386,23317
65,386,23318
15,893,144338
9,30,4519059
2,338,16122
12,602,224982
8,154,23323
98,1,3905631
45,382,468292
1,340,83825
49,266,204846
9,386,23346
55,21,7949107
1,386,23352
5,319,255253
38,386,23355
28,48,6679097
156,8,9602300
1,893,144381
41,5,7784962
1,338,16163
97,202,658464
135,49,16164
18,42,5617825
40,111,227905
22,386,23369
30,602,225030
1,386,23372
12,253,83853
1,184,16173
8,1220,214956
29,521,618158
246,42,2354805
1,1668,337366
85,2002,356093
16,241,26273
320,581,194815
155,152,114176
70,382,468358
10,119,236580
26,673,590761
18,411,174664
41,266,204905
108,5,729071
11,338,16215
12,1,?
15,5,11897717
33,183,194837
25,27,53659
17,167,590783
37,80,46463
14,256,114210
4,63,1243178
5,49,16240
17,1668,337420
5,1905,134381
5,266,204941
5,1079,33522
41,165,235187
29,147,1958870
2,54,-6789
28,62,-6786
71,5,?
19,143,9619684
2,228,629765
6,10,21234732
21,111,1283534
78,872,124334
34,56,1606038
46,39,24919
13,380,245301
2,39,24922
54,53,6444503
27,944,217943
1,2,16284
18,1079,33586
156,1,4509167
12,72,63828
2,1098,63830
11,893,144532
11,24,8148056
22,256,114297
2,338,16320
7,82,7402080
1,253,84001
65,163,10257662
65,3,2200864
79,32,1898464
3,253,84006
65,36,5869926
152,270,194948
11,340,84009
1,12,2375111
5,893,144551
59,1105,235273
242,8,3521354
31,105,3221776
25,278,406637
2,338,16337
25,1220,215117
12,92,2241198
34,25,10224559
138,49,700400
59,340,84022
59,893,144563
8,48,356244
12,944,218008
12,600,205048
9,338,16351
22,325,56673
5,10,35074
61,415,416736
61,47,336096
55,228,629859
3,1905,134500
1,235,16362
57,88,287143
96,43,448373
41,71,85497
51,1360,255485
87,347,328925
1,1360,255487
4,340,84067
320,16,43312928
35,375,446948
35,54,1344129
30,6,16391
3,291,337573
1,235,16396
7,602,225263
355,10,768143
7,1,6317845
290,873,327507
58,105,128788
64,62,-6630
7,2,2575293
20,1905,134553
20,408,144634
37,893,144636
4,253,84104
18,1079,33707
42,27,26647848
26,1178,154731
41,340,84115
24,266,205135
1,1079,33717
37,111,228177
37,24,1283698
16,42,3478
11,2,21573239
96,340,84119
89,124,681780
8,235,16443
22,95,127384
34,256,114425
38,62,-6590
28,129,487329
119,24,8974690
242,14,94272
5,99,164835
56,288,164835
6,1079,33735
2,2,10535657
2,79,8329578
1,5,206598
2,108,366439
8,3,1195881
23,386,23664
59,103,185005
2,201,104367
80,184,16474
514,1,?
7,7,265657
65,115,10063359
65,51,?
8,2,10426243
7,154,23690
33,1098,64012
59,382,468653
5,1208,245513
6,893,144714
44,152,94316
58,348,235436
58,581,195116
8,72,64016
82,59,5255217
20,235,16499
1,588,275764
3,151,761048
51,35,971228
4,386,23711
22,9,35777473
9,609,547873
6,58,5668514
61,76,-97185
6,62,-6524
32,1,30424995
30,1360,255615
3,152,114497
15,386,23717
10,245,326181
10,12,-78517
133,71,85643
133,253,84204
133,154,23724
71,338,16525
13,338,16525
113,60,991406
16,202,1838187
92,151,761068
70,1178,154829
6,6,14982509
33,8,12996750
79,8,8118030
514,4,22425872
514,2,21835472
514,10,6474993
514,88,28047633
514,8,16091313
46,36,12129814
514,4,14471314
10,9,4025554
6,235,16534
514,6,7936534
514,4,14610935
514,18,13231415
514,9,12180215
514,6,11756916
514,11,8007156
7,6,2496276
65,21,8440536
93,386,23737
27,99,164917
5,1101,326198
4,86,346358
5,621,366519
9,1105,235479
39,348,235479
287,75,124600
7,885,268600
246,150,739482
50,3,?
355,53,20274526
51,357,164930
1,338,16552
3,241,26635
24,165,235496
74,1079,33837
26,201,104459
9,546,517681
8,256,114546
55,88,287349
22,201,104472
17,204,134714
17,328,245595
24,5,173595
99,1,19138401
106,2,1960644
119,20,2584108
7,386,23789
42,39,1142730
14,93,43950
9,2,?
16,872,124652
3,256,114574
140,13,-320304
287,14,10580435
13,340,84277
13,386,23797
168,314,285937
18,50,4005458
13,241,26679
71,338,16605
2,1220,215385
19,885,268665
19,511,306105
3,163,10257946
74,95,5802527
17,95,127552
66,100,12040614
16,99,477414
28,348,235555
1,386,23816
4,893,144836
4,204,134757
41,893,144837
19,86,5812619
11,15,586860
1,64,2170864
2,228,507665
216,4,22411567
109,27,519190
60,551,205333
55,15,156377
10,15,27828798
20,46,1646720
69,22,2876543
66,1,7906403
63,14,-6395
63,4,-197854
41,253,84325
22,46,1646728
4,14,23435428
10,154,23854
7,138,6574
12,28,6797616
15,72,64176
7,1,2382636
17,103,185196
17,5,4502316
14,15,13712497
26,294,648879
16,4,?
1,1,?
35,36,1465365
28,6,5406645
246,450,517786
26,8,3541849
85,183,195293
87,79,8329796
53,6,6505376
79,47,2654756
49,26,368097
151,602,316258
152,1,1033319
3,235,16679
94,893,144899
22,893,144900
1,1,7795560
37,673,591240
28,204,134822
14,252,457322
36,16,3582182
55,47,792904
6,340,84364
14,40,1717386
31,105,699306
3,235,16686
5,95,5802607
36,6,3753487
90,10,1422191
13,256,114671
1,386,23892
34,4,4328113
92,71,85813
211,42,205393
23,347,329233
22,386,23893
15,572,396915
22,87,?
9,340,84378
70,9,23321718
22,52,890838
26,1220,215478
60,1,3645500
26,39,1142843
83,42,3744
43,2,?
13,184,16705
21,7,?
21,944,218367
216,3,5628448
21,64,265889
21,873,327811
21,1220,215492
11,408,144933
1,235,16714
10,21,16715
33,7,24771755
7,235,16715
65,1668,337896
28,152,94536
1,235,16716
39,37,11263177
6,72,5809837
21,1942,286058
168,95,205422
5,450,517842
3,62,-6317
18,450,517842
51,1208,245744
5,235,16725
28,1079,34005
33,1,24378707
54,340,84407
21,42,205429
17,600,205430
40,27,3461273
101,893,144953
3,386,23937
42,235,16737
35,201,104638
290,1,880798
4,1,?
10,99,155039
5,65,3713219
24,184,16739
15,893,144960
17,325,57060
4,340,84420
32,256,114720
7,609,548101
34,26,-6298
15,1079,34021
17,19,4207142
35,380,245762
8,1220,215522
3,2,8662562
20,112,1203363
17,872,124803
40,25,6636486
15,184,16746
44,65,3713228
18,4,175208
52,21,?
26,3,2878090
8,241,26831
47,348,235691
49,1668,337932
24,962,542354
2,338,16755
15,26,11649075
1,10,?
74,1668,337936
81,22,4066097
24,948,84438
7,2,1191858
15,49,3249618
11,152,94580
5,236,296180
5,885,268820
5,292,679221
55,4,?
19,105,3222202
140,152,114742
26,38,680662
40,141,790103
22,64,1304183
26,62,-6276
35,13,14408184
93,4,4843704
8,291,337945
11,944,218425
355,10,6328287
26,101,7503387
5,48,2705248
26,69,9186748
12,1842,316348
12,959,299069
7,408,144990
9,348,235712
2,893,144993
20,1098,64295
11,521,618755
2,5,23308836
12,1905,134916
15,2202,296197
67,1079,34058
54,16,3776618
3,893,144998
38,33,1616618
12,357,165158
2,1079,34059
20,33,2725480
32,83,57102
32,136,12253963
13,408,145003
3,9,?
4,253,84464
29,235,16784
29,66,3723345
29,39,7311825
5,54,4541325
29,15,8319826
79,1058,417167
29,119,6961968
6,3,11132150
5,15,19158771
39,437,346612
1,59,971512
22,201,104692
3,338,16792
6,204,134935
151,944,218455
6,1376,346615
6,962,542396
6,138,6716
14,43,1384856
51,336,941336
28,256,114778
11,893,145020
311,72,64320
11,474,487681
14,609,548162
4,253,84483
89,241,26885
1,176,3814146
152,2002,356707
31,71,85927
88,71,85928
24,25,22110728
46,386,24009
5,344,542410
22,72,64331
29,152,94631
20,72,64332
119,41,9801674
14,340,84495
6,100,1076656
95,136,12253996
119,76,13390156
119,31,12364877
119,26,14115858
36,291,337999
10,968,542420
35,93,44181
1,386,24021
168,202,649048
1,47,336568
4,70,1354648
19,75,124889
62,62,-6210
17,386,24029
14,1,7152090
70,147,257371
18,66,638971
51,28,1193372
16,62,-6207
19,8,10913373
16,154,24033
10,253,84513
10,39,1142973
11,3,16454494
15,53,1176094
11,2,5558016
19,1842,316416
49,386,24037
14,41,833377
19,75,124897
67,1842,316417
7,2202,296258
27,1058,417218
7,7,2680838
7,59,447398
35,5,1455459
10,154,24039
11,2,5558019
32,386,24040
1,154,24040
7,25,4378660
50,75,124900
7,51,1707461
5,340,84521
10,415,417221
1,338,16841
55,12,1495722
31,1842,316422
60,340,84522
55,7,8400523
9,47,3572263
7,16,5719247
7,673,591408
2,7,14519148
96,3,35910348
6,22,2876748
2,968,542449
43,644,268909
42,103,2413071
15,29,?
2,235,16851
1,7,14519152
6,43,1384913
31,151,7483314
4,29,1092535
17,893,145075
61,266,205556
290,602,316436
52,74,1082457
24,62,-6182
52,17,10137238
15,256,114838
28,64,1304279
33,256,114840
35,40,1717560
35,26,2735641
11,475,427321
12,959,299162
1,551,205565
1,253,84545
12,893,145085
4,5,3051006
44,79,1294206
24,15,10691649
20,1079,34149
54,42,3910
42,4,24914534
1,386,24074
69,6,1667176
3,201,104776
68,3,1962377
2,16,3776718
93,28,3919
10,31,2342540
10,152,94701
1,80,820464
1,235,16885
54,13,693747
320,16,6979347
258,7,2765908
38,36,4277849
64,386,24090
258,4,12291510
355,16,7916733
10,66,2352633
258,7,20302233
258,1178,155194
1,253,84575
21,201,104795
14,14,2688096
81,24,1253917
80,36,1145919
39,30,4459359
34,253,84580
26,51,235843
79,167,591463
5,124,7916744
6,893,145125
9,386,24106
66,256,114887
33,62,-6132
5,893,145130
10,12,9065931
46,9,104812
37,23,2282093
31,12,1122834
84,201,104816
37,336,941456
15,201,104816
9,72,64437
19,340,84600
26,9,114900
38,3,?
38,325,57242
84,386,24123
8,5,173946
21,152,94749
15,408,145152
112,340,84613
10,1,30958213
2,235,16934
2,41,8864295
45,893,145155
65,41,833475
62,1905,135075
2,201,104836
67,204,135076
67,1360,256037
7,266,205638
29,253,84619
10,1178,155240
35,386,24140
152,1,6273741
119,182,348202
15,2,?
27,47,2665102
35,85,1095502
67,102,8410707
123,26,198449
37,183,195571
12,235,16955
1,47,853655
27,241,27036
6,1668,338141
168,15,1243902
12,893,145184
59,893,145184
1,124,7916806
10,4,15890147
66,408,145190
29,338,16971
26,23,1173351
26,44,1798312
39,627,477777
15,872,125037
70,600,205685
12,235,16986
107,1,?
70,8,8985309
4,348,235929
7,17,5759710
33,7,12644351
65,81,6318435
79,1,6183077
11,68,3592520
29,72,64520
30,359,477801
24,75,125062
52,99,165383
84,72,64527
51,241,27088
8,253,84689
19,146,1223789
22,120,5154929
84,2,1569333
85,1,1206513
84,11,891153
8,26,3723574
55,18,9186996
53,106,722680
159,13,14427161
1,103,10550624
1,253,84705
19,235,17031
11,228,508072
46,340,84715
6,49,3222477
14,14,2064719
46,253,84719
355,47,7836241
33,872,125102
17,893,145270
47,9,2776153
112,256,115037
1,165,235998
15,75,125120
9,21,17065
32,11,5124807
115,266,205769
290,2002,356970
2,202,1838731
34,1,-96627
11,475,427533
34,54,-5965
14,31,8501556
60,4,8454037
96,9,35072498
8,256,115062
40,1079,34363
15,54,1344827
56,235,17087
6,8,9603228
13,15,19159075
290,59,931560
57,57,672360
155,228,508146
58,44,13988049
20,146,1223890
118,386,24310
26,609,548474
93,34,188535
9,240,94940
69,10,10658781
36,268,387264
1,1905,135266
25,201,105029
55,60,992012
2,151,7483593
15,28,2060493
25,944,218793
3,165,1213838
6,13,2265040
36,270,195762
16,102,11152723
8,26,4469684
2,235,17151
102,95,94972
50,42,4193
95,160,21978597
4,240,94979
6,13,2322660
13,7,17130181
16,152,115146
92,19,2100847
27,256,115148
1,72,64691
9,1079,34454
1,54,609020
92,51,3864921
10,103,6314303
56,102,5289030
16,408,145419
66,9,20992300
19,893,145424
6,796,649426
6,386,24408
31,240,95028
31,152,95029
5,602,226070
2,1098,64732
11,30,7140953
3,355,417598
22,10,31646818
36,201,105118
14,386,24420
10,45,156961
27,55,9469381
17,9,2476803
65,45,1133228
8,8,115209
118,266,205936
35,183,195856
30,215,800658
5,42,4278
40,325,57561
4,15,1788502
1,25,22111163
42,338,17243
6,81,6318684
2,2202,296673
67,164,3794434
15,9,?
31,235,17262
31,21,17263
155,76,578866
121,14,10669008
20,27,7241750
7,59,971992
30,386,24474
6,83,1022396
17,338,17277
37,893,145498
33,202,649521
4,1079,34582
16,10,449302
4,386,24505
10,408,145538
4,338,17324
2,163,10258666
2,386,24530
1,521,619312
151,81,417715
91,139,2302678
32,33,1093019
25,51,5379973
63,483,558800
58,53,-25836
1,102,8411132
3,962,542978
24,165,236319
55,71,86500
25,5,?
35,1220,216174
10,13,12163797
7,87,5025782
287,256,115386
2,325,57732
126,5,1708032
2,138,7334
79,4,13108455
25,49,3222856
7,47,2655498
40,7,8612842
42,201,105323
25,23,3179663
15,1079,34706
25,16,5387246
43,183,196046
7,338,17428
58,1,12231569
139,37,1254450
40,40,8162131
7,235,17432
44,1668,338616
26,141,790779
7,28,6798402
73,154,24644
3,134,800871
3,9,188872
27,1079,34753
6,1,347294
18,1208,246498
18,16,186019
33,235,17480
12,72,864262
45,338,17489
32,3,30135152
2,486,307000
6,256,115486
15,270,196127
19,154,24733
1,1376,347361
4,124,7917387
19,386,24752
25,1079,34836
62,95,5803488
71,2,-227167
139,10,1052942
58,1178,155883
38,138,7507
89,262,508630
19,893,145812
5,408,145822
34,5,174637
53,338,17619
35,9,7990900
5,386,24821
3,7,4026650
31,62,-5400
6,4,2615408
6,15,2897713
1,62,-5382
121,386,24871
121,154,24871
3,1376,347492
121,187,911974
121,152,95494
19,893,145906
3,19,2101370
3,738,287031
109,12,348955
35,27,1640577
6,1105,236639
35,278,408002
9,414,619694
83,232,458354
83,5,4470255
1,187,912017
83,8,4127478
13,581,196339
74,72,5810849
30,24,8975974
16,408,145955
59,2,14640941
16,1,19217322
4,154,24942
1,83,58063
42,9,598063
71,2,360528
69,1098,65268
24,218,219413
49,253,85440
1,338,17764
74,551,206464
74,67,1990628
57,338,17769
11,31,1871109
5,270,196390
3,386,24971
74,51,2051052
355,408,145993
290,38,4077194
74,24,8686635
290,9,3976398
158,204,135918
290,7,4399759
290,37,4026800
74,35,8693841
290,25,4571121
23,609,549142
1,270,196402
74,19,2061142
74,4,3092183
40,893,146003
74,104,6337946
74,163,10259126
70,25,6738266
1,338,17787
74,57,1869688
290,57,3603388
290,1,2151869
290,1,5740351
290,1,3129631
21,192,10115132
21,893,146012
290,10,3312572
21,872,125853
74,10,48869794
74,50,9533314
74,27,4692035
290,66,2353535
74,108,3270816
290,17,3774756
290,9,6204037
29,266,206497
290,72,864577
74,33,19509637
74,61,5521538
29,1905,135938
74,129,2040999
74,32,10024359
74,25,1345540
74,24,2192200
290,3,?
290,4,6718120
290,2,4349380
74,25,10226021
74,63,1244741
290,2,1486601
74,9,9238181
8,15,588042
74,37,2182123
25,340,85483
25,602,226664
74,8,4127566
5,99,166186
74,36,12131087
290,120,811307
23,386,25008
290,272,599568
290,99,811309
74,3,10125229
43,380,246831
1,1079,35091
290,3,1607571
290,2,1950354
290,1,4974354
290,1,3734455
290,5,7910455
152,1,8754356
290,1,7917656
2,338,17818
19,165,236761
290,46,5236381
21,218,219483
158,6,287169
3,386,25035
2,15,19852398
26,256,115822
1,1842,317427
5,13,2716410
58,25,5780745
22,17,28037447
2,253,85550
16,29,1678252
40,49,17872
